1.400000000000000148e-05 1.770797303597413980e-05 2.239802207448480601e-05 2.833025506815220896e-05 3.583367091779351055e-05 4.532440559944700870e-05 5.732881087332598809e-05 7.251264550923699126e-05 9.171799796033713295e-05 1.160099881996558058e-04 1.467358387816559452e-04 1.855995911826153360e-04 2.347566111535411861e-04 2.969331243088266714e-04 3.755774113391618279e-04 4.750510480653462341e-04 6.008707964180290580e-04 7.600145615053404248e-04 9.613083830060198225e-04 1.215915923251894128e-03 1.537957598782582064e-03 1.945293692122392450e-03 2.460514874796710348e-03 3.112195075536674464e-03 3.936476177163923673e-03 4.979072428712380018e-03 6.297805736557222402e-03 7.965812440625620258e-03 1.007559942201612969e-02 1.274417449188130526e-02 1.611953559057027405e-02 2.038887868501742390e-02 2.578897957057403253e-02 3.261932534721521254e-02 4.125872383572533331e-02 5.218631208440918656e-02 6.600812908840353321e-02 8.349072643232501034e-02 1.056036808869647292e-01 1.335733666889992177e-01 1.689509696895060420e-01 2.136985154045326907e-01 2.702976820436549521e-01 3.418874332368110336e-01 4.324381035068479151e-01 5.469715911876469328e-01 6.918398705853374686e-01 8.750772695383567390e-01 1.106846049527078213e+00 1.400000000000000133e+00
7.697000000000000508e-01 7.693999999999999728e-01 7.725999999999999535e-01 7.772999999999999909e-01 7.791000000000000147e-01 7.829000000000000403e-01 7.842000000000000082e-01 7.906999999999999584e-01 7.942000000000000171e-01 8.004999999999999893e-01 8.054999999999999938e-01 8.087999999999999634e-01 8.134000000000000119e-01 8.193000000000000282e-01 8.256999999999999895e-01 8.306999999999999940e-01 8.323000000000000398e-01 8.400999999999999579e-01 8.465000000000000302e-01 8.507000000000000117e-01 8.550999999999999712e-01 8.592999999999999527e-01 8.697000000000000286e-01 8.749000000000000110e-01 8.779000000000000137e-01 8.844999999999999529e-01 8.888000000000000345e-01 8.895999999999999464e-01 8.991000000000000103e-01 8.989000000000000323e-01 9.036999999999999478e-01 9.012000000000000011e-01 8.972999999999999865e-01 9.059000000000000385e-01 9.264000000000000012e-01 9.540999999999999481e-01 9.839999999999999858e-01 9.939999999999999947e-01 9.980999999999999872e-01 9.987000000000000322e-01 9.992999999999999661e-01 9.992999999999999661e-01 9.995000000000000551e-01 9.996000000000000441e-01 9.997000000000000330e-01 9.998000000000000220e-01 9.998000000000000220e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.771000000000000130e-01 7.794999999999999707e-01 7.819000000000000394e-01 7.876999999999999558e-01 7.901000000000000245e-01 7.945999999999999730e-01 7.983000000000000096e-01 8.044000000000000039e-01 8.087999999999999634e-01 8.162000000000000366e-01 8.215000000000000080e-01 8.272000000000000464e-01 8.284000000000000252e-01 8.349999999999999645e-01 8.435000000000000275e-01 8.484000000000000430e-01 8.509999999999999787e-01 8.587000000000000188e-01 8.651999999999999691e-01 8.708000000000000185e-01 8.752999999999999670e-01 8.813999999999999613e-01 8.930000000000000160e-01 9.015999999999999570e-01 9.032999999999999918e-01 9.105999999999999650e-01 9.114999999999999769e-01 9.115999999999999659e-01 9.203999999999999959e-01 9.181000000000000272e-01 9.227999999999999536e-01 9.202000000000000179e-01 9.153000000000000025e-01 9.209000000000000519e-01 9.406999999999999806e-01 9.644000000000000350e-01 9.870999999999999774e-01 9.959000000000000075e-01 9.982999999999999652e-01 9.989000000000000101e-01 9.992999999999999661e-01 9.995000000000000551e-01 9.996000000000000441e-01 9.998000000000000220e-01 9.998000000000000220e-01 9.999000000000000110e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.864999999999999769e-01 7.871000000000000218e-01 7.919000000000000483e-01 7.989000000000000545e-01 8.007999999999999563e-01 8.064000000000000057e-01 8.107999999999999652e-01 8.153000000000000247e-01 8.232000000000000428e-01 8.306000000000000050e-01 8.350999999999999535e-01 8.413000000000000478e-01 8.450999999999999623e-01 8.546000000000000263e-01 8.618999999999999995e-01 8.649999999999999911e-01 8.718000000000000194e-01 8.784999999999999476e-01 8.852999999999999758e-01 8.922999999999999821e-01 8.964999999999999636e-01 9.061000000000000165e-01 9.134999999999999787e-01 9.217999999999999527e-01 9.225999999999999757e-01 9.285999999999999810e-01 9.287999999999999590e-01 9.292000000000000259e-01 9.348999999999999533e-01 9.335999999999999854e-01 9.375999999999999890e-01 9.348999999999999533e-01 9.295999999999999819e-01 9.344999999999999973e-01 9.533000000000000362e-01 9.724000000000000421e-01 9.890999999999999792e-01 9.966000000000000414e-01 9.987000000000000322e-01 9.992999999999999661e-01 9.995000000000000551e-01 9.996000000000000441e-01 9.997000000000000330e-01 9.998000000000000220e-01 9.999000000000000110e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.932000000000000162e-01 7.971000000000000307e-01 8.011000000000000343e-01 8.100000000000000533e-01 8.126999999999999780e-01 8.205999999999999961e-01 8.237999999999999767e-01 8.300999999999999490e-01 8.370999999999999552e-01 8.466000000000000192e-01 8.504000000000000448e-01 8.574000000000000510e-01 8.622999999999999554e-01 8.713999999999999524e-01 8.810000000000000053e-01 8.833999999999999631e-01 8.897000000000000464e-01 8.967000000000000526e-01 9.050000000000000266e-01 9.119000000000000439e-01 9.157999999999999474e-01 9.262000000000000233e-01 9.294000000000000039e-01 9.358999999999999542e-01 9.362000000000000322e-01 9.409999999999999476e-01 9.426999999999999824e-01 9.415000000000000036e-01 9.475000000000000089e-01 9.472000000000000419e-01 9.495999999999999996e-01 9.455000000000000071e-01 9.424000000000000155e-01 9.457999999999999741e-01 9.603000000000000425e-01 9.782999999999999474e-01 9.906000000000000361e-01 9.969000000000000083e-01 9.989000000000000101e-01 9.992999999999999661e-01 9.996000000000000441e-01 9.997000000000000330e-01 9.998000000000000220e-01 9.999000000000000110e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.024000000000000021e-01 8.072000000000000286e-01 8.103000000000000203e-01 8.205999999999999961e-01 8.236999999999999877e-01 8.325000000000000178e-01 8.383000000000000451e-01 8.431999999999999496e-01 8.536000000000000254e-01 8.617000000000000215e-01 8.675000000000000488e-01 8.717000000000000304e-01 8.783999999999999586e-01 8.875999999999999446e-01 8.985999999999999543e-01 9.011000000000000121e-01 9.082000000000000073e-01 9.121000000000000218e-01 9.229000000000000536e-01 9.294000000000000039e-01 9.311000000000000387e-01 9.413000000000000256e-01 9.446999999999999842e-01 9.461000000000000520e-01 9.500999999999999446e-01 9.525000000000000133e-01 9.546000000000000041e-01 9.549999999999999600e-01 9.580999999999999517e-01 9.567999999999999838e-01 9.586000000000000076e-01 9.556999999999999940e-01 9.526999999999999913e-01 9.547999999999999821e-01 9.678999999999999826e-01 9.840999999999999748e-01 9.926000000000000378e-01 9.977000000000000313e-01 9.992999999999999661e-01 9.996000000000000441e-01 9.996000000000000441e-01 9.998000000000000220e-01 9.999000000000000110e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.100000000000000533e-01 8.154000000000000137e-01 8.221000000000000529e-01 8.312000000000000499e-01 8.349999999999999645e-01 8.441999999999999504e-01 8.491999999999999549e-01 8.574000000000000510e-01 8.689000000000000057e-01 8.751999999999999780e-01 8.836000000000000520e-01 8.882999999999999785e-01 8.945999999999999508e-01 9.059000000000000385e-01 9.143000000000000016e-01 9.204999999999999849e-01 9.242000000000000215e-01 9.261000000000000343e-01 9.363000000000000211e-01 9.405999999999999917e-01 9.459999999999999520e-01 9.507999999999999785e-01 9.552000000000000490e-01 9.566000000000000059e-01 9.595000000000000195e-01 9.616999999999999993e-01 9.636000000000000121e-01 9.639999999999999680e-01 9.665000000000000258e-01 9.658999999999999808e-01 9.670999999999999597e-01 9.627000000000000002e-01 9.612000000000000544e-01 9.626000000000000112e-01 9.743000000000000549e-01 9.874000000000000554e-01 9.942999999999999616e-01 9.983999999999999542e-01 9.992999999999999661e-01 9.996000000000000441e-01 9.998000000000000220e-01 9.998000000000000220e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.185000000000000053e-01 8.234000000000000208e-01 8.318999999999999728e-01 8.415000000000000258e-01 8.484000000000000430e-01 8.561999999999999611e-01 8.618000000000000105e-01 8.719999999999999973e-01 8.824999999999999512e-01 8.890000000000000124e-01 8.990000000000000213e-01 9.021000000000000130e-01 9.115999999999999659e-01 9.223999999999999977e-01 9.286999999999999700e-01 9.357999999999999652e-01 9.377999999999999670e-01 9.382000000000000339e-01 9.483000000000000318e-01 9.515000000000000124e-01 9.566000000000000059e-01 9.599999999999999645e-01 9.630999999999999561e-01 9.645000000000000240e-01 9.689999999999999725e-01 9.695000000000000284e-01 9.707999999999999963e-01 9.720999999999999641e-01 9.717999999999999972e-01 9.727000000000000091e-01 9.726000000000000201e-01 9.697999999999999954e-01 9.667999999999999927e-01 9.678999999999999826e-01 9.786000000000000254e-01 9.889000000000000012e-01 9.953999999999999515e-01 9.987000000000000322e-01 9.995000000000000551e-01 9.997000000000000330e-01 9.998000000000000220e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.283000000000000362e-01 8.333000000000000407e-01 8.426000000000000156e-01 8.520999999999999686e-01 8.588000000000000078e-01 8.687000000000000277e-01 8.739000000000000101e-01 8.852999999999999758e-01 8.964999999999999636e-01 9.033999999999999808e-01 9.113999999999999879e-01 9.172000000000000153e-01 9.247999999999999554e-01 9.344999999999999973e-01 9.412000000000000366e-01 9.463000000000000300e-01 9.468999999999999639e-01 9.517999999999999794e-01 9.588999999999999746e-01 9.626000000000000112e-01 9.653000000000000469e-01 9.687999999999999945e-01 9.706000000000000183e-01 9.721999999999999531e-01 9.758000000000000007e-01 9.762999999999999456e-01 9.771999999999999575e-01 9.768000000000000016e-01 9.771999999999999575e-01 9.771999999999999575e-01 9.771999999999999575e-01 9.762999999999999456e-01 9.728999999999999870e-01 9.730999999999999650e-01 9.837000000000000188e-01 9.909000000000000030e-01 9.962999999999999634e-01 9.989000000000000101e-01 9.996000000000000441e-01 9.998000000000000220e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.373000000000000442e-01 8.426000000000000156e-01 8.519999999999999796e-01 8.621999999999999664e-01 8.709000000000000075e-01 8.799000000000000155e-01 8.870000000000000107e-01 9.000000000000000222e-01 9.080000000000000293e-01 9.172000000000000153e-01 9.236999999999999655e-01 9.298999999999999488e-01 9.363000000000000211e-01 9.461000000000000520e-01 9.527999999999999803e-01 9.559999999999999609e-01 9.576000000000000068e-01 9.627000000000000002e-01 9.686000000000000165e-01 9.730999999999999650e-01 9.734000000000000430e-01 9.756000000000000227e-01 9.766000000000000236e-01 9.784000000000000474e-01 9.805000000000000382e-01 9.815000000000000391e-01 9.811999999999999611e-01 9.814000000000000501e-01 9.821999999999999620e-01 9.818999999999999950e-01 9.815000000000000391e-01 9.806000000000000272e-01 9.768999999999999906e-01 9.778000000000000025e-01 9.860999999999999766e-01 9.928000000000000158e-01 9.971999999999999753e-01 9.993999999999999551e-01 9.997000000000000330e-01 9.998000000000000220e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.435000000000000275e-01 8.534000000000000474e-01 8.616000000000000325e-01 8.750999999999999890e-01 8.813999999999999613e-01 8.903999999999999693e-01 8.995999999999999552e-01 9.114999999999999769e-01 9.212000000000000188e-01 9.304000000000000048e-01 9.357999999999999652e-01 9.436999999999999833e-01 9.493000000000000327e-01 9.559999999999999609e-01 9.627999999999999892e-01 9.657000000000000028e-01 9.673000000000000487e-01 9.717000000000000082e-01 9.759999999999999787e-01 9.786000000000000254e-01 9.809999999999999831e-01 9.801999999999999602e-01 9.818999999999999950e-01 9.827000000000000179e-01 9.851999999999999647e-01 9.845000000000000417e-01 9.848000000000000087e-01 9.846000000000000307e-01 9.854000000000000536e-01 9.845000000000000417e-01 9.845000000000000417e-01 9.840999999999999748e-01 9.810999999999999721e-01 9.820999999999999730e-01 9.889000000000000012e-01 9.940999999999999837e-01 9.977000000000000313e-01 9.993999999999999551e-01 9.998000000000000220e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
