7.016621270781815602e-04 7.365134246351720234e-04 7.730957732130631400e-04 8.114951534738963201e-04 8.518018167072998912e-04 8.941104969509800849e-04 9.385206336471497036e-04 9.851366053582289936e-04 1.034067975091111430e-03 1.085429747806598713e-03 1.139342640719231579e-03 1.195933367022817455e-03 1.255334933708490610e-03 1.317686954175293886e-03 1.383135976368009192e-03 1.451835827213469876e-03 1.523947974164901846e-03 1.599641904704031696e-03 1.679095524692928235e-03 1.762495576511834573e-03
1.966500000000000341e+02 1.924000000000000341e+02 1.890000000000000000e+02 1.853749999999999147e+02 1.817750000000000341e+02 1.785750000000000455e+02 1.757000000000000171e+02 1.720999999999999659e+02 1.689000000000000341e+02 1.655250000000000341e+02 1.623499999999999943e+02 1.589000000000000057e+02 1.551249999999999716e+02 1.515750000000000171e+02 1.481750000000000398e+02 1.449000000000000341e+02 1.418249999999999886e+02 1.386250000000000000e+02 1.354999999999999716e+02 1.323249999999999602e+02
3.041499999999999204e+02 3.035750000000000455e+02 3.029499999999998749e+02 3.022750000000000341e+02 3.017499999999998863e+02 3.000000000000000000e+02 2.985000000000000568e+02 2.981500000000000341e+02 2.971500000000000341e+02 2.963000000000000682e+02 2.952750000000000341e+02 2.947250000000000227e+02 2.938999999999999773e+02 2.924750000000000796e+02 2.912250000000000796e+02 2.908500000000000227e+02 2.896500000000000341e+02 2.893500000000000227e+02 2.883999999999999204e+02 2.877250000000000227e+02
1.848750000000000000e+02 1.863500000000000227e+02 1.870750000000000171e+02 1.880750000000000171e+02 1.884249999999999829e+02 1.904000000000000341e+02 1.912999999999999829e+02 1.915249999999999488e+02 1.919999999999999716e+02 1.931499999999999773e+02 1.937749999999999773e+02 1.945999999999999943e+02 1.955999999999999943e+02 1.968750000000000568e+02 1.978500000000000512e+02 1.978249999999999886e+02 1.982000000000000171e+02 1.980749999999999886e+02 1.989250000000000398e+02 1.993500000000000512e+02
9.077499999999997726e+01 9.179999999999998295e+01 9.325000000000000000e+01 9.384999999999998010e+01 9.545000000000000284e+01 9.572500000000002274e+01 9.669999999999998863e+01 9.790000000000001990e+01 9.927499999999999147e+01 9.990000000000000568e+01 1.010750000000000171e+02 1.016250000000000000e+02 1.021499999999999915e+02 1.032249999999999801e+02 1.043500000000000085e+02 1.056249999999999716e+02 1.070750000000000171e+02 1.082999999999999972e+02 1.089749999999999943e+02 1.099500000000000171e+02
4.455000000000001137e+01 4.497500000000000853e+01 4.507499999999999574e+01 4.602499999999999858e+01 4.612500000000000000e+01 4.714999999999999858e+01 4.839999999999999858e+01 4.932499999999998863e+01 4.977500000000001279e+01 5.057499999999998863e+01 5.129999999999999716e+01 5.142499999999999005e+01 5.227500000000001990e+01 5.282499999999999574e+01 5.332499999999998863e+01 5.360000000000000853e+01 5.437499999999999289e+01 5.519999999999998153e+01 5.602500000000001279e+01 5.657499999999999574e+01
2.415000000000000213e+01 2.434999999999999787e+01 2.444999999999999929e+01 2.462499999999999289e+01 2.557499999999999929e+01 2.557500000000000284e+01 2.510000000000000853e+01 2.524999999999999645e+01 2.594999999999999574e+01 2.617500000000000071e+01 2.614999999999999858e+01 2.697499999999999787e+01 2.777500000000000924e+01 2.837500000000000355e+01 2.914999999999999147e+01 2.965000000000000213e+01 3.014999999999999858e+01 3.020000000000000284e+01 3.060000000000000142e+01 3.134999999999999787e+01
1.515000000000000036e+01 1.594999999999999929e+01 1.647499999999999787e+01 1.682499999999999929e+01 1.652500000000000213e+01 1.682499999999999574e+01 1.749999999999999645e+01 1.769999999999999574e+01 1.752500000000000213e+01 1.769999999999999929e+01 1.802500000000000568e+01 1.869999999999999929e+01 1.882499999999999929e+01 1.930000000000000071e+01 1.940000000000000213e+01 1.952499999999999858e+01 1.945000000000000284e+01 1.940000000000000568e+01 1.944999999999999929e+01 1.972500000000000142e+01
9.600000000000001421e+00 9.324999999999999289e+00 9.724999999999997868e+00 1.000000000000000000e+01 1.032499999999999929e+01 1.059999999999999964e+01 1.074999999999999645e+01 1.097499999999999787e+01 1.125000000000000000e+01 1.145000000000000284e+01 1.177500000000000391e+01 1.180000000000000071e+01 1.210000000000000142e+01 1.180000000000000071e+01 1.212499999999999822e+01 1.255000000000000249e+01 1.287500000000000355e+01 1.315000000000000213e+01 1.327500000000000213e+01 1.322499999999999787e+01
6.949999999999999289e+00 7.000000000000001776e+00 6.924999999999998934e+00 6.975000000000000533e+00 7.250000000000000000e+00 7.549999999999999822e+00 7.650000000000000355e+00 7.700000000000001066e+00 7.874999999999998224e+00 8.175000000000000711e+00 8.350000000000001421e+00 8.350000000000001421e+00 8.425000000000000711e+00 8.675000000000000711e+00 8.500000000000000000e+00 8.900000000000000355e+00 8.650000000000000355e+00 8.950000000000001066e+00 9.275000000000000355e+00 9.150000000000002132e+00
4.674999999999999822e+00 4.900000000000001243e+00 4.875000000000000000e+00 4.950000000000001954e+00 4.800000000000000711e+00 5.075000000000001066e+00 5.024999999999999467e+00 5.250000000000000000e+00 5.450000000000001954e+00 5.325000000000000178e+00 5.474999999999998757e+00 5.625000000000000888e+00 6.000000000000000888e+00 6.200000000000000178e+00 6.399999999999999467e+00 6.149999999999997691e+00 6.775000000000001243e+00 6.499999999999999112e+00 6.500000000000000888e+00 6.650000000000000355e+00
