1.400000000000000148e-05 1.770797303597413980e-05 2.239802207448480601e-05 2.833025506815220896e-05 3.583367091779351055e-05 4.532440559944700870e-05 5.732881087332598809e-05 7.251264550923699126e-05 9.171799796033713295e-05 1.160099881996558058e-04 1.467358387816559452e-04 1.855995911826153360e-04 2.347566111535411861e-04 2.969331243088266714e-04 3.755774113391618279e-04 4.750510480653462341e-04 6.008707964180290580e-04 7.600145615053404248e-04 9.613083830060198225e-04 1.215915923251894128e-03 1.537957598782582064e-03 1.945293692122392450e-03 2.460514874796710348e-03 3.112195075536674464e-03 3.936476177163923673e-03 4.979072428712380018e-03 6.297805736557222402e-03 7.965812440625620258e-03 1.007559942201612969e-02 1.274417449188130526e-02 1.611953559057027405e-02 2.038887868501742390e-02 2.578897957057403253e-02 3.261932534721521254e-02 4.125872383572533331e-02 5.218631208440918656e-02 6.600812908840353321e-02 8.349072643232501034e-02 1.056036808869647292e-01 1.335733666889992177e-01 1.689509696895060420e-01 2.136985154045326907e-01 2.702976820436549521e-01 3.418874332368110336e-01 4.324381035068479151e-01 5.469715911876469328e-01 6.918398705853374686e-01 8.750772695383567390e-01 1.106846049527078213e+00 1.400000000000000133e+00
2.039999999999999713e-03 2.039999999999999713e-03 2.679999999999999657e-03 3.080000000000000272e-03 3.400000000000000244e-03 3.719999999999999783e-03 4.120000000000000398e-03 4.759999999999998607e-03 5.679999999999999286e-03 6.760000000000000384e-03 8.839999999999998900e-03 9.600000000000000894e-03 1.491999999999999924e-02 2.248000000000000345e-02 3.116000000000000367e-02 4.223999999999999977e-02 6.627999999999999170e-02 1.133600000000000163e-01 2.471200000000000063e-01 4.965600000000000014e-01 6.579599999999998783e-01 7.483999999999999542e-01 7.877199999999999758e-01 8.143200000000001548e-01 8.383199999999998431e-01 8.586000000000000298e-01 8.757200000000000539e-01 8.921599999999999531e-01 9.056800000000000406e-01 9.194799999999998530e-01 9.330800000000000205e-01 9.436400000000000343e-01 9.544000000000000261e-01 9.638799999999999590e-01 9.715600000000002012e-01 9.792399999999998883e-01 9.847599999999999687e-01 9.900400000000001421e-01 9.945599999999998886e-01 9.972000000000000863e-01 9.990400000000001501e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.215099696778152804e-04 2.215099696778152804e-04 2.400000000000000061e-04 3.166491223210111863e-04 3.425395354310701353e-04 2.933333333333333257e-04 3.780652501002085752e-04 4.687572221665852433e-04 6.400000000000000524e-04 1.049528994888236123e-03 1.207090165094002561e-03 1.245079203192400253e-03 3.274792614298905908e-03 5.087396190587086149e-03 5.253333333333333813e-03 1.045605406770004457e-02 1.649632416967826073e-02 1.810790373780956850e-02 9.845359335465846129e-02 8.298058246762712864e-02 6.384363676636502227e-02 2.313585000719782514e-02 1.673640874792969163e-02 1.588706811634333846e-02 1.498125643744356410e-02 1.494059347326381904e-02 1.444243131270570545e-02 1.405523073845147027e-02 1.323795217462948523e-02 1.254073540285593515e-02 1.207328731815269021e-02 1.062153786730841119e-02 9.353121879291902141e-03 8.084926990668770200e-03 6.935845698655321474e-03 5.219382679547016589e-03 4.445342131564975624e-03 3.053187769455981745e-03 2.444622215758028658e-03 1.256450025534910876e-03 5.225578117937588335e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
