mux_type,k_min,M,density,rep,N,avg_skr,avg_qber,avg_fidelity,avg_ent_rate,reachability
no_mux,100,1,0.010985411419875584,6,1000,17.770705721576793,0.18293700144864217,0.7255944978270368,122.64143047775111,0.12557557557557558
no_mux,100,1,0.010985411419875584,7,1000,15.872848563677508,0.19363657648124927,0.7095451352781261,113.9869198161673,0.11308308308308308
no_mux,100,1,0.010985411419875584,8,1000,15.166706321492933,0.19703336836179852,0.7044499474573022,111.53543395100148,0.11077077077077077
no_mux,100,1,0.010985411419875584,9,1000,15.842990307988014,0.19151778474264383,0.7127233228860342,121.26793753005627,0.1163963963963964
no_mux,100,1,0.013894954943731374,0,1000,18.06960416501882,0.17697763873789285,0.7345335418931607,130.23400579132183,0.13764764764764764
no_mux,100,1,0.013894954943731374,1,1000,19.158071636372,0.17706298395986866,0.734405524060197,134.12744368628097,0.15268268268268267
no_mux,100,1,0.013894954943731374,2,1000,18.744717936488577,0.18232816919737516,0.7265077462039373,123.15248591047751,0.13591591591591592
no_mux,100,1,0.013894954943731374,3,1000,17.2334641467583,0.17391451547229828,0.7391282267915525,134.1627032720328,0.13862862862862863
no_mux,100,1,0.013894954943731374,4,1000,16.556955615450956,0.1755229171909667,0.73671562421355,127.88486442256719,0.15438438438438437
no_mux,100,1,0.013894954943731374,5,1000,14.898283786963221,0.19046444168824886,0.7143033374676268,114.4637731277532,0.10023023023023023
no_mux,100,1,0.013894954943731374,6,1000,18.260588116442243,0.17605292513087434,0.7359206123036885,128.00885475407077,0.15248248248248247
no_mux,100,1,0.013894954943731374,7,1000,19.088500549351163,0.1803392174285947,0.7294911738571079,133.42098575361632,0.1432932932932933
no_mux,100,1,0.013894954943731374,8,1000,18.508968113632772,0.18532853109966174,0.7220072033505074,126.19768095416327,0.10871871871871872
no_mux,100,1,0.013894954943731374,9,1000,19.269982141951996,0.1810820705229864,0.7283768942155204,137.54089003612754,0.14646646646646647
no_mux,100,1,0.01757510624854793,0,1000,21.616000533454127,0.15829880891163903,0.7625517866325415,161.90561908887724,0.19031031031031032
no_mux,100,1,0.01757510624854793,1,1000,20.661011744672976,0.1594254165413648,0.7608618751879528,153.65299833678193,0.18476476476476478
no_mux,100,1,0.01757510624854793,2,1000,17.208886846594158,0.1753071893537246,0.7370392159694131,146.08174433955904,0.13700700700700702
no_mux,100,1,0.01757510624854793,3,1000,25.36676253195661,0.15862079101784896,0.7620688134732264,173.33259337426006,0.19186186186186185
no_mux,100,1,0.01757510624854793,4,1000,21.29979726606267,0.1632553672802155,0.7551169490796767,163.1869660819713,0.17181181181181182
no_mux,100,1,0.01757510624854793,5,1000,22.18529055193091,0.16297549488215948,0.7555367576767608,159.32596740439357,0.19407407407407407
no_mux,100,1,0.01757510624854793,6,1000,25.427175694333314,0.15806639108839485,0.7629004133674077,172.62858445351938,0.20206206206206206
no_mux,100,1,0.01757510624854793,7,1000,21.732127887645603,0.1575782389275175,0.7636326416087238,164.09769445291857,0.20055055055055054
no_mux,100,1,0.01757510624854793,8,1000,20.28327174306453,0.1621079499046612,0.756838075143008,147.56030398294132,0.17917917917917917
no_mux,100,1,0.01757510624854793,9,1000,19.747763363135114,0.16166304863057518,0.7575054270541373,141.69351770748833,0.17109109109109108
no_mux,100,1,0.022229964825261957,0,1000,22.4467783545677,0.15735259740196872,0.7639711038970469,168.108946044059,0.2000900900900901
no_mux,100,1,0.022229964825261957,1,1000,23.973809347008316,0.14882034129259913,0.7767694880611012,160.9308474453259,0.19728728728728728
no_mux,100,1,0.022229964825261957,2,1000,23.28376550864509,0.16190961760311173,0.7571355735953323,161.00988489515086,0.1383983983983984
no_mux,100,1,0.022229964825261957,3,1000,25.680554001423232,0.1454141932464276,0.7818787101303586,181.42117810312445,0.23753753753753754
no_mux,100,1,0.022229964825261957,4,1000,23.488706123632795,0.15414320440944526,0.7687851933858321,161.29048595735082,0.21003003003003004
no_mux,100,1,0.022229964825261957,5,1000,21.900544865461615,0.15621838784767605,0.7656724182284859,183.94753218130137,0.18866866866866866
no_mux,100,1,0.022229964825261957,6,1000,22.22181534752916,0.15525421975041054,0.7671186703743842,170.73148807961863,0.1912112112112112
no_mux,100,1,0.022229964825261957,7,1000,25.75878416771003,0.14776989990568637,0.7783451501414704,190.36291517397848,0.23815815815815816
no_mux,100,1,0.022229964825261957,8,1000,25.843617760419686,0.15059198476707647,0.7741120228493853,195.81975226901523,0.2286086086086086
no_mux,100,1,0.022229964825261957,9,1000,30.912865199792144,0.13850485820809524,0.7922427126878571,193.89282432014195,0.2674274274274274
no_mux,100,1,0.028117686979742307,0,1000,32.125303397249624,0.13793015930488237,0.7931047610426765,225.1583304030687,0.3058058058058058
no_mux,100,1,0.028117686979742307,1,1000,27.190170885122612,0.14187517277757364,0.7871872408336396,210.26081519489003,0.26253253253253256
no_mux,100,1,0.028117686979742307,2,1000,30.720471279267333,0.1366904613167789,0.7949643080248318,217.64251196214613,0.29253253253253253
no_mux,100,1,0.028117686979742307,3,1000,29.569012784600318,0.1388492854405143,0.7917260718392286,201.70748087754964,0.27733733733733734
no_mux,100,1,0.028117686979742307,4,1000,29.41367701707057,0.13769005933312867,0.7934649110003069,201.37291830913003,0.26246246246246246
no_mux,100,1,0.028117686979742307,5,1000,25.78382340777695,0.1414950737622219,0.7877573893566672,180.28572099805382,0.2473873873873874
no_mux,100,1,0.028117686979742307,6,1000,32.21947616573284,0.13813494196394288,0.7927975870540857,219.55873571595922,0.28266266266266266
no_mux,100,1,0.028117686979742307,7,1000,27.69561949002897,0.14099552346099753,0.7885067148085038,208.31593051604497,0.2679279279279279
no_mux,100,1,0.028117686979742307,8,1000,30.178842127364142,0.13498271512389856,0.7975259273141523,218.02856399419662,0.2883583583583584
no_mux,100,1,0.028117686979742307,9,1000,32.020285506950614,0.13474304911461402,0.7978854263280789,209.63129816551304,0.30544544544544544
no_mux,100,1,0.03556480306223128,0,1000,41.05533006350037,0.12453527599922068,0.813197086001169,280.3344713972558,0.37052052052052054
no_mux,100,1,0.03556480306223128,1,1000,37.87102727316843,0.12443364832689385,0.8133495275096592,263.3416317474562,0.33976976976976975
no_mux,100,1,0.03556480306223128,2,1000,37.2783716174917,0.12095662360142344,0.8185650645978648,248.20893675530075,0.39143143143143144
no_mux,100,1,0.03556480306223128,3,1000,38.8184870398959,0.12125420107780677,0.8181186983832899,257.3353892686059,0.38142142142142144
no_mux,100,1,0.03556480306223128,4,1000,45.98835777198735,0.1176633047087877,0.8235050429368185,261.92663960379735,0.40727727727727725
no_mux,100,1,0.03556480306223128,5,1000,34.30505786259211,0.13101308257098832,0.8034803761435174,267.1331837493844,0.3138938938938939
no_mux,100,1,0.03556480306223128,6,1000,34.877205905908355,0.11865298134798953,0.8220205279780156,196.63170586458727,0.2891891891891892
no_mux,100,1,0.03556480306223128,7,1000,36.72576652082931,0.1277368105543557,0.8083947841684663,237.87976095970464,0.3316916916916917
no_mux,100,1,0.03556480306223128,8,1000,34.218744361351625,0.1274352829647389,0.8088470755528915,245.327902425021,0.3577077077077077
no_mux,100,1,0.03556480306223128,9,1000,35.23588760825472,0.12596068315566283,0.8110589752665056,244.23964129466378,0.34974974974974976
no_mux,100,1,0.04498432668969444,0,1000,44.59495148778584,0.11365617765973121,0.8295157335104032,288.58583850542647,0.4568068068068068
no_mux,100,1,0.04498432668969444,1,1000,40.03833110963504,0.11783848842618273,0.8232422673607258,266.37198614852093,0.40942942942942945
no_mux,100,1,0.04498432668969444,2,1000,43.499485096412904,0.11859487164294873,0.8221076925355769,291.40929068765837,0.4085785785785786
no_mux,100,1,0.04498432668969444,3,1000,45.36849016957398,0.11593808353303896,0.8260928747004417,307.66337710138873,0.4281981981981982
no_mux,100,1,0.04498432668969444,4,1000,47.342553903249126,0.11301395292055189,0.8304790706191721,314.41945654815174,0.4588088088088088
no_mux,100,1,0.04498432668969444,5,1000,51.65812182827843,0.10786210334080931,0.8382068449887861,312.02145042518754,0.5057757757757758
no_mux,100,1,0.04498432668969444,6,1000,50.08554659414333,0.11411580654401823,0.8288262901839726,327.42599676952375,0.4425825825825826
no_mux,100,1,0.04498432668969444,7,1000,45.18437267559753,0.11767423109219374,0.8234886533617093,315.2704983672211,0.44027027027027027
no_mux,100,1,0.04498432668969444,8,1000,48.62235357913431,0.11077843231445494,0.8338323515283176,300.02694208061945,0.45821821821821823
no_mux,100,1,0.04498432668969444,9,1000,47.11456247660445,0.11344963194834562,0.8298255520774817,294.76755595119783,0.4529229229229229
no_mux,100,1,0.05689866029018299,0,1000,52.7701672764281,0.10883529555012121,0.8367470566748181,347.90230050030516,0.5128128128128128
no_mux,100,1,0.05689866029018299,1,1000,41.188334092327715,0.1145045246528838,0.8282432130206743,324.60919743049965,0.4261061061061061
no_mux,100,1,0.05689866029018299,2,1000,53.106251641452296,0.1057343284303865,0.8413985073544203,298.6994719853715,0.47415415415415413
no_mux,100,1,0.05689866029018299,3,1000,52.12220424368212,0.10916067376630867,0.8362589893505369,321.01277638380145,0.49135135135135133
no_mux,100,1,0.05689866029018299,4,1000,57.675045407145774,0.10587668415175308,0.8411849737723703,354.26558970674205,0.5422622622622623
no_mux,100,1,0.05689866029018299,5,1000,57.19006963180469,0.10108308016864931,0.8483753797470261,348.8565652510036,0.5692592592592592
no_mux,100,1,0.05689866029018299,6,1000,60.555349151415676,0.10433899558092051,0.8434915066286192,364.0527419822405,0.5555155155155155
no_mux,100,1,0.05689866029018299,7,1000,53.285699922857084,0.11042447868613858,0.834363281970792,359.4537470237498,0.49512512512512513
no_mux,100,1,0.05689866029018299,8,1000,56.865670185276244,0.10561779929146077,0.8415733010628089,345.0466559789526,0.5355255255255256
no_mux,100,1,0.05689866029018299,9,1000,41.84099722844489,0.11776908932110514,0.8233463660183424,335.55113239278717,0.4128728728728729
no_mux,100,1,0.07196856730011521,0,1000,72.78789126173065,0.09121077945979514,0.8631838308103074,380.68854543864273,0.6857157157157158
no_mux,100,1,0.07196856730011521,1,1000,58.370774263386586,0.10376005687053698,0.8443599146941945,392.20235661071194,0.5752852852852853
no_mux,100,1,0.07196856730011521,2,1000,61.71633051549339,0.10443124546786425,0.8433531317982036,398.17208467137243,0.5752552552552552
no_mux,100,1,0.07196856730011521,3,1000,64.96963261741186,0.0989261024963078,0.8516108462555383,406.8831287108772,0.6283683683683684
no_mux,100,1,0.07196856730011521,4,1000,71.40378885706109,0.09461798971681588,0.8580730154247761,406.2826183801055,0.6552452452452453
no_mux,100,1,0.07196856730011521,5,1000,63.4195875471268,0.10037107417804804,0.849443388732928,405.1366714174762,0.5962162162162162
no_mux,100,1,0.07196856730011521,6,1000,62.18270628044999,0.1003107871642694,0.8495338192535958,400.2391554013908,0.5971871871871872
no_mux,100,1,0.07196856730011521,7,1000,67.73473077531087,0.0892948953073019,0.8660576570390471,362.54875553451564,0.6798798798798799
no_mux,100,1,0.07196856730011521,8,1000,68.69212042921588,0.09950706985963362,0.8507393952105495,431.26935398543566,0.6214314314314314
no_mux,100,1,0.07196856730011521,9,1000,64.59658030283465,0.09811821061116208,0.8528226840832569,396.8951514507617,0.6203603603603604
no_mux,100,1,0.09102981779915217,0,1000,66.86829347220754,0.09592989814505626,0.8561051527824155,391.7181223029737,0.633033033033033
no_mux,100,1,0.09102981779915217,1,1000,86.12360601325302,0.0884820837459796,0.8672768743810307,483.68572675673823,0.7634634634634635
no_mux,100,1,0.09102981779915217,2,1000,88.58186720217839,0.09124062832376874,0.8631390575143469,497.65314340662655,0.7148048048048048
no_mux,100,1,0.09102981779915217,3,1000,84.7519758281671,0.0918782451157487,0.8621826323263769,496.22879193831176,0.7111311311311311
no_mux,100,1,0.09102981779915217,4,1000,75.54676580981597,0.09140460375957628,0.8628930943606355,436.00486356964643,0.7018918918918919
no_mux,100,1,0.09102981779915217,5,1000,86.2012831313115,0.08575811029280495,0.8713628345607926,464.5192952502254,0.7665965965965966
no_mux,100,1,0.09102981779915217,6,1000,74.02799186598114,0.095150230273882,0.857274654589177,474.50823262032725,0.6809709709709709
no_mux,100,1,0.09102981779915217,7,1000,88.12257448542067,0.08278740080678207,0.8758188987898269,439.9512688862322,0.7756256256256256
no_mux,100,1,0.09102981779915217,8,1000,77.97453586338908,0.09461100772133516,0.8580834884179972,474.0503127249107,0.678978978978979
no_mux,100,1,0.09102981779915217,9,1000,74.40379959286554,0.09707591197540036,0.8543861320368994,455.90124817052106,0.6481981981981982
no_mux,100,1,0.11513953993264481,0,1000,83.01864856940135,0.0913390778970379,0.8629913831544431,545.7395812016216,0.7587787787787788
no_mux,100,1,0.11513953993264481,1,1000,96.82137147811252,0.08004954136141262,0.8799256879578811,462.1904906022598,0.7974674674674674
no_mux,100,1,0.11513953993264481,2,1000,84.41352287680377,0.09232997136429495,0.8615050429535577,532.0212353694073,0.7408708708708709
no_mux,100,1,0.11513953993264481,3,1000,92.04828519713679,0.08750081163516607,0.8687487825472509,543.5442574994247,0.7717517517517517
no_mux,100,1,0.11513953993264481,4,1000,77.35497419908936,0.0964443525928159,0.8553334711107763,540.7925693790214,0.6932532532532533
no_mux,100,1,0.11513953993264481,5,1000,82.41840843511687,0.08133926593597701,0.8779911010960344,389.3539685730075,0.7041841841841842
no_mux,100,1,0.11513953993264481,6,1000,97.86906609623276,0.08461413322074542,0.8730788001688818,570.2598238740476,0.8043043043043043
no_mux,100,1,0.11513953993264481,7,1000,117.22842676490515,0.07115369311247224,0.8932694603312916,535.6808933696955,0.8896996996996998
no_mux,100,1,0.11513953993264481,8,1000,81.12128552786005,0.09345613508892234,0.8598157973666165,543.9375469030894,0.7212712712712712
no_mux,100,1,0.11513953993264481,9,1000,94.74862165867209,0.08538590970615043,0.8719211354407743,533.2558364676132,0.7947047047047047
no_mux,100,1,0.14563484775012445,0,1000,95.80300726807238,0.08666516864946389,0.8700022470258042,626.0556476551483,0.8322822822822823
no_mux,100,1,0.14563484775012445,1,1000,118.52507255127682,0.07915795077450966,0.8812630738382353,660.3120980889885,0.886976976976977
no_mux,100,1,0.14563484775012445,2,1000,112.91708818565729,0.08028624578900855,0.8795706313164872,614.4762723970086,0.8741641641641642
no_mux,100,1,0.14563484775012445,3,1000,111.02101860326981,0.08009542456632321,0.8798568631505153,618.0600525844739,0.8794194194194194
no_mux,100,1,0.14563484775012445,4,1000,117.03895726768171,0.07903708811843507,0.8814443678223474,643.8049938398765,0.8722422422422422
no_mux,100,1,0.14563484775012445,5,1000,126.99836091244806,0.07761110354129815,0.8835833446880527,649.2977831077858,0.8659159159159159
no_mux,100,1,0.14563484775012445,6,1000,101.97979448531228,0.0863792537201171,0.8704311194198244,603.4473014201345,0.8013013013013013
no_mux,100,1,0.14563484775012445,7,1000,109.87763697691584,0.0791981634835315,0.8812027547747028,560.7902722759786,0.8319419419419419
no_mux,100,1,0.14563484775012445,8,1000,104.4836396139583,0.08538670671246523,0.8719199399313022,644.7227723561896,0.8400300300300301
no_mux,100,1,0.14563484775012445,9,1000,116.26008864341733,0.08170301967520566,0.8774454704871916,654.2469184863764,0.8431631631631632
no_mux,100,1,0.18420699693267165,0,1000,140.9947594711286,0.0760225924090874,0.8859661113863688,757.8073765338252,0.9180380380380381
no_mux,100,1,0.18420699693267165,1,1000,134.72818822331993,0.06709275773246585,0.8993608634013013,604.1419322945798,0.9179079079079079
no_mux,100,1,0.18420699693267165,2,1000,106.77323727904734,0.08479532403036696,0.8728070139544495,686.1013497165917,0.8466866866866867
no_mux,100,1,0.18420699693267165,3,1000,176.97418035052792,0.05188283868202589,0.9221757419769613,672.3151656117024,0.988048048048048
no_mux,100,1,0.18420699693267165,4,1000,106.83575891647162,0.08724920380599764,0.8691261942910036,740.3826378856955,0.8342942942942942
no_mux,100,1,0.18420699693267165,5,1000,131.94050163769472,0.07402473338114464,0.8889628999282831,705.8134858554444,0.9449049049049049
no_mux,100,1,0.18420699693267165,6,1000,122.37426841624487,0.08120722437413633,0.8781891634387956,737.1269529757636,0.8814114114114114
no_mux,100,1,0.18420699693267165,7,1000,112.79692164772199,0.0796767466335616,0.8804848800496575,673.1179973965958,0.9012012012012012
no_mux,100,1,0.18420699693267165,8,1000,123.85663794847736,0.07809104728041275,0.8828634290793809,715.0209246391515,0.9194494494494494
no_mux,100,1,0.18420699693267165,9,1000,140.85257738204936,0.07461540231674625,0.8880768965248805,769.2560109021385,0.9454954954954955
no_mux,100,1,0.2329951810515372,0,1000,164.80251634250564,0.0708652608680786,0.8937021086978821,843.5768481446966,0.9603503503503503
no_mux,100,1,0.2329951810515372,1,1000,124.75694370120189,0.0807320908899787,0.8789018636650321,770.8486551480047,0.8972472472472472
no_mux,100,1,0.2329951810515372,2,1000,158.13410011035634,0.0718133594100955,0.8922799608848568,844.7510566710283,0.9703003003003003
no_mux,100,1,0.2329951810515372,3,1000,164.33705067734746,0.06945450495717376,0.8958182425642395,846.6402923770137,0.973993993993994
no_mux,100,1,0.2329951810515372,4,1000,136.34359270718952,0.07854487612898989,0.8821826858065153,826.8556349404511,0.9293893893893894
no_mux,100,1,0.2329951810515372,5,1000,153.74468044054143,0.07328596363363177,0.8900710545495523,818.9214347287215,0.940900900900901
no_mux,100,1,0.2329951810515372,6,1000,145.05474890023578,0.06824689303826639,0.8976296604426004,670.4365818285504,0.9372572572572573
no_mux,100,1,0.2329951810515372,7,1000,163.18143987368356,0.07210169251389655,0.8918474612291551,841.2508430974658,0.9315815815815816
no_mux,100,1,0.2329951810515372,8,1000,155.9642513840028,0.07258179063572993,0.8911273140464052,838.0186333874602,0.9605405405405405
no_mux,100,1,0.2329951810515372,9,1000,163.35920592960937,0.05874436316239938,0.9118834552564009,666.0039351169311,0.9623123123123123
no_mux,100,1,0.29470517025518095,0,1000,170.58212898324948,0.07247496691158195,0.891287549632627,937.0400493882781,0.9526226226226227
no_mux,100,1,0.29470517025518095,1,1000,165.864801394573,0.0737246096016086,0.8894130855975871,936.5146570243605,0.9590890890890891
no_mux,100,1,0.29470517025518095,2,1000,223.2823650301646,0.056685948804081676,0.9149710767938775,945.5334583370171,0.9973073073073073
no_mux,100,1,0.29470517025518095,3,1000,157.58207831204888,0.07409826935645034,0.8888525959653246,910.6739932571132,0.9724824824824825
no_mux,100,1,0.29470517025518095,4,1000,219.12079988400126,0.06129887358068137,0.908051689628978,991.6639461951534,0.997037037037037
no_mux,100,1,0.29470517025518095,5,1000,148.17645951505494,0.07849483375323744,0.8822577493701438,920.2225078184774,0.924914914914915
no_mux,100,1,0.29470517025518095,6,1000,145.4884440979795,0.0778063977616751,0.8832904033574873,915.7348771722147,0.9465565565565566
no_mux,100,1,0.29470517025518095,7,1000,134.54001649816533,0.08133195080242522,0.8780020737963622,871.4594824435666,0.9082882882882883
no_mux,100,1,0.29470517025518095,8,1000,189.51026958116012,0.06508987331748178,0.9023651900237775,928.9360855709316,0.9932032032032032
no_mux,100,1,0.29470517025518095,9,1000,181.45232397126827,0.06705765139746069,0.8994135229038089,913.5720535932859,0.9824724724724725
no_mux,100,1,0.3727593720314942,0,1000,163.2812447521986,0.0747386804973985,0.8878919792539023,977.3181832557314,0.9671971971971972
no_mux,100,1,0.3727593720314942,1,1000,220.23472375444703,0.06489258230690943,0.9026611265396358,1090.0064920967086,0.9938738738738738
no_mux,100,1,0.3727593720314942,2,1000,249.40415681053392,0.05998396093384752,0.9100240585992286,1148.3175028826945,0.9991891891891892
no_mux,100,1,0.3727593720314942,3,1000,191.50770793839723,0.07100522111271333,0.89349216833093,1056.5455840418663,0.9836336336336337
no_mux,100,1,0.3727593720314942,4,1000,248.51650608420738,0.056676508320574415,0.9149852375191383,1075.335735911927,0.9977277277277278
no_mux,100,1,0.3727593720314942,5,1000,139.8389116254694,0.08347879595479349,0.8747818060678098,947.7353235783909,0.8870370370370371
no_mux,100,1,0.3727593720314942,6,1000,245.95126916111732,0.0525720824530587,0.9211418763204119,994.9994991272517,0.9992892892892893
no_mux,100,1,0.3727593720314942,7,1000,179.09594384676015,0.07127678508509418,0.8930848223723586,992.2685491720314,0.9708808808808809
no_mux,100,1,0.3727593720314942,8,1000,179.8013209825482,0.0741386051166728,0.8887920923249908,1045.2033073028097,0.9538838838838839
no_mux,100,1,0.3727593720314942,9,1000,179.76908560396456,0.07016467010928563,0.8947529948360715,967.0993811403491,0.9767867867867868
no_mux,100,1,0.47148663634573945,0,1000,252.9251218162667,0.06431047985270422,0.9035342802209436,1229.7920562031516,0.9856656656656657
no_mux,100,1,0.47148663634573945,1,1000,268.5976784996833,0.05955239698810012,0.9106714045178498,1230.9386803239938,0.9978578578578579
no_mux,100,1,0.47148663634573945,2,1000,213.9906939924792,0.06912888080001761,0.8963066787999737,1172.9892010919143,0.9876676676676677
no_mux,100,1,0.47148663634573945,3,1000,219.9661873021766,0.06899626618369296,0.8965056007244605,1180.103007728748,0.9804804804804805
no_mux,100,1,0.47148663634573945,4,1000,263.8756397020399,0.06229705483703894,0.9065544177444417,1252.5737539339414,0.9901601601601602
no_mux,100,1,0.47148663634573945,5,1000,215.23825534483007,0.06846216059772879,0.8973067591034068,1150.6789411016505,0.9855955955955956
no_mux,100,1,0.47148663634573945,6,1000,234.46282229397542,0.06382628838715505,0.9042605674192675,1166.839606099474,0.9899299299299299
no_mux,100,1,0.47148663634573945,7,1000,235.0284118903268,0.06658428486929376,0.9001235726960592,1211.4128454491254,0.9827627627627628
no_mux,100,1,0.47148663634573945,8,1000,223.69469305924505,0.06859747532276626,0.8971037870158505,1198.7480979183515,0.9896396396396396
no_mux,100,1,0.47148663634573945,9,1000,180.98571020433934,0.07535319728696477,0.8869702040695527,1094.5122978756722,0.9591291291291292
no_mux,100,1,0.5963623316594643,0,1000,343.62317725001895,0.04971898978384405,0.9254215153242339,1375.9286053620597,0.99997997997998
no_mux,100,1,0.5963623316594643,1,1000,275.2899275161256,0.06113856564655176,0.9082921515301724,1299.5566249500016,0.9944244244244245
no_mux,100,1,0.5963623316594643,2,1000,298.4701105386848,0.05669710654100295,0.9149543401884955,1324.6973778148788,0.9990990990990991
no_mux,100,1,0.5963623316594643,3,1000,175.4964988821272,0.07989097863199358,0.8801635320520096,1154.5029892429736,0.9118218218218218
no_mux,100,1,0.5963623316594643,4,1000,254.47048410406296,0.06467765206511557,0.9029835219023266,1300.869785321472,0.9941041041041041
no_mux,100,1,0.5963623316594643,5,1000,272.1112704487005,0.06272423338939069,0.905913649915914,1319.8774726744662,0.993053053053053
no_mux,100,1,0.5963623316594643,6,1000,221.95465962690903,0.07170850367061324,0.8924372444940801,1248.369982367392,0.9632732732732733
no_mux,100,1,0.5963623316594643,7,1000,338.7154950572288,0.051042061849465345,0.923436907225802,1381.8375211527916,0.9998798798798799
no_mux,100,1,0.5963623316594643,8,1000,325.20971173548804,0.04916264990079717,0.9262560251488042,1294.882556934892,0.99998998998999
no_mux,100,1,0.5963623316594643,9,1000,248.61093885983917,0.06641107289021554,0.9003833906646768,1291.1502014665093,0.9906006006006006
no_mux,100,1,0.7543120063354622,0,1000,410.36271569436923,0.047025473778719705,0.9294617893319206,1577.0186643152613,0.99998998998999
no_mux,100,1,0.7543120063354622,1,1000,259.9504023343914,0.06662283327087348,0.9000657500936899,1379.2540618990934,0.9856156156156156
no_mux,100,1,0.7543120063354622,2,1000,286.9819829671254,0.0631381273978516,0.9052928089032225,1413.022640705519,0.9938538538538538
no_mux,100,1,0.7543120063354622,3,1000,269.57488744905015,0.06585509529331239,0.9012173570600315,1386.1524115562102,0.9853853853853853
no_mux,100,1,0.7543120063354622,4,1000,271.9232910595287,0.06556209849511056,0.9016568522573343,1415.0410451870766,0.9927027027027027
no_mux,100,1,0.7543120063354622,5,1000,315.2095031200424,0.060475746025313984,0.909286380962029,1482.1804937302231,0.9934934934934935
no_mux,100,1,0.7543120063354622,6,1000,282.70517546427965,0.06359105678963865,0.9046134148155419,1404.8959450410484,0.9932632632632633
no_mux,100,1,0.7543120063354622,7,1000,337.9869552374401,0.05387537614032259,0.9191869357895162,1445.6207756531498,0.9995395395395396
no_mux,100,1,0.7543120063354622,8,1000,285.8791976464786,0.0621575735836026,0.9067636396245962,1387.595090565228,0.9966666666666667
no_mux,100,1,0.7543120063354622,9,1000,270.22865244503816,0.06722918625064495,0.8991562206240324,1431.2268406996027,0.9892092092092092
no_mux,100,1,0.9540954763499944,0,1000,278.7377960133416,0.06686099878504843,0.8997085018224273,1486.1365745982257,0.9901701701701702
no_mux,100,1,0.9540954763499944,1,1000,254.08271949683447,0.06910133431549623,0.8963479985267555,1410.4600225204333,0.980990990990991
no_mux,100,1,0.9540954763499944,2,1000,396.20391380400287,0.052606957054673976,0.9210895644179891,1644.4245948675973,0.9978178178178179
no_mux,100,1,0.9540954763499944,3,1000,310.13976432281925,0.06441100180341422,0.9033834972948788,1537.0509056854498,0.9754654654654654
no_mux,100,1,0.9540954763499944,4,1000,305.1120158568561,0.06364638448011764,0.9045304232798236,1519.7700328843425,0.9926626626626627
no_mux,100,1,0.9540954763499944,5,1000,329.7089151827286,0.060619679798690505,0.9090704803019642,1554.813673881664,0.9918418418418419
no_mux,100,1,0.9540954763499944,6,1000,341.0715059616822,0.05960838494093694,0.9105874225885946,1591.732615924248,0.9972072072072072
no_mux,100,1,0.9540954763499944,7,1000,347.56009354688115,0.059115131613449716,0.9113273025798255,1592.736632984793,0.9953753753753753
no_mux,100,1,0.9540954763499944,8,1000,258.4313349400657,0.06989955355343086,0.8951506696698537,1453.177296956048,0.9678578578578578
no_mux,100,1,0.9540954763499944,9,1000,411.6957386672417,0.04506223890481739,0.932406641642774,1553.273573048523,0.99998998998999
no_mux,100,1,1.2067926406393288,0,1000,285.40589019828246,0.0676684168072516,0.8984973747891225,1552.7453742092107,0.9886686686686686
no_mux,100,1,1.2067926406393288,1,1000,356.92292248915055,0.0603090515933636,0.9095364226099546,1683.2952824575818,0.9930930930930931
no_mux,100,1,1.2067926406393288,2,1000,314.0388099688938,0.0655176410919743,0.9017235383620386,1628.1125323802144,0.9923523523523523
no_mux,100,1,1.2067926406393288,3,1000,386.7600694966708,0.05660529511074894,0.9150920573338767,1723.1591838777265,0.9986786786786787
no_mux,100,1,1.2067926406393288,4,1000,404.80037162450185,0.05654765313469193,0.9151785202979621,1787.4169401493657,0.9992592592592593
no_mux,100,1,1.2067926406393288,5,1000,207.79341248838745,0.07869472533545283,0.8819579119968207,1392.0508692844044,0.9233933933933934
no_mux,100,1,1.2067926406393288,6,1000,357.69685961467644,0.05951169507147731,0.9107324573927842,1658.2144433389128,0.9981981981981982
no_mux,100,1,1.2067926406393288,7,1000,317.16290019422576,0.06381849676199337,0.9042722548570099,1585.146154944531,0.9905405405405405
no_mux,100,1,1.2067926406393288,8,1000,309.7449946602051,0.06586290167067847,0.9012056474939824,1587.4066448339095,0.9757357357357357
no_mux,100,1,1.2067926406393288,9,1000,344.26169948937417,0.06147788270021865,0.9077831759496721,1684.2057449191875,0.9962762762762762
no_mux,100,1,1.5264179671752334,0,1000,298.52107911282883,0.06752242036303432,0.8987163694554485,1618.0304531798831,0.9896696696696696
no_mux,100,1,1.5264179671752334,1,1000,364.79299568281886,0.06142885772106082,0.9078567134184087,1771.1482257264465,0.9951151151151151
no_mux,100,1,1.5264179671752334,2,1000,318.49078554938814,0.06687214969265856,0.8996917754610122,1696.8481952538516,0.9887587587587587
no_mux,100,1,1.5264179671752334,3,1000,226.0014607826563,0.07764333867571506,0.8835349919864275,1470.5567455833338,0.9167167167167167
no_mux,100,1,1.5264179671752334,4,1000,421.5287981304404,0.055722511470673586,0.9164162327939898,1856.2736028303366,0.997907907907908
no_mux,100,1,1.5264179671752334,5,1000,264.96817472322726,0.07204463574397417,0.8919330463840387,1566.0431803845188,0.9667467467467468
no_mux,100,1,1.5264179671752334,6,1000,311.8862476742433,0.0663280562858169,0.9005079155712747,1642.8273464995525,0.9846846846846847
