7.016621270781815602e-04 7.365134246351720234e-04 7.730957732130631400e-04 8.114951534738963201e-04 8.518018167072998912e-04 8.941104969509800849e-04 9.385206336471497036e-04 9.851366053582289936e-04 1.034067975091111430e-03 1.085429747806598713e-03 1.139342640719231579e-03 1.195933367022817455e-03 1.255334933708490610e-03 1.317686954175293886e-03 1.383135976368009192e-03 1.451835827213469876e-03 1.523947974164901846e-03 1.599641904704031696e-03 1.679095524692928235e-03 1.762495576511834573e-03
4.204499999999999318e+02 4.144499999999999318e+02 4.058999999999998636e+02 3.998999999999999204e+02 3.931499999999999773e+02 3.860499999999998977e+02 3.776000000000000227e+02 3.705750000000000455e+02 3.629750000000000227e+02 3.568250000000000455e+02 3.518249999999999318e+02 3.452750000000000341e+02 3.402499999999999432e+02 3.335499999999999545e+02 3.274000000000000341e+02 3.215750000000001023e+02 3.114250000000000114e+02 3.073750000000001137e+02 3.034500000000000455e+02 2.976250000000000568e+02
6.641750000000000682e+02 6.614500000000000455e+02 6.624250000000001819e+02 6.595500000000001819e+02 6.566249999999998863e+02 6.547500000000001137e+02 6.539749999999999091e+02 6.527749999999999773e+02 6.529249999999998408e+02 6.523500000000000227e+02 6.493500000000000227e+02 6.465499999999999545e+02 6.436249999999998863e+02 6.420749999999998181e+02 6.401999999999998181e+02 6.368750000000000000e+02 6.395999999999999091e+02 6.375499999999998408e+02 6.324999999999998863e+02 6.310000000000000000e+02
4.171750000000000682e+02 4.180250000000000341e+02 4.193250000000000455e+02 4.218250000000000455e+02 4.236749999999999545e+02 4.255500000000000682e+02 4.273250000000000455e+02 4.301500000000001478e+02 4.304250000000000682e+02 4.303249999999999318e+02 4.304500000000001592e+02 4.335750000000000455e+02 4.343249999999999886e+02 4.347749999999999204e+02 4.377999999999998977e+02 4.412500000000000568e+02 4.435750000000000455e+02 4.403249999999999318e+02 4.438250000000000455e+02 4.425499999999998977e+02
2.079250000000000114e+02 2.105999999999999943e+02 2.133750000000000284e+02 2.135749999999999886e+02 2.168250000000000455e+02 2.182750000000000341e+02 2.227499999999999716e+02 2.216749999999999829e+02 2.245499999999999829e+02 2.262999999999999829e+02 2.297249999999999375e+02 2.306999999999999886e+02 2.318250000000000171e+02 2.376750000000000114e+02 2.353499999999999659e+02 2.371750000000000398e+02 2.356500000000000057e+02 2.402249999999999943e+02 2.400499999999999829e+02 2.448499999999999375e+02
1.026500000000000199e+02 1.035500000000000256e+02 1.038750000000000000e+02 1.067999999999999829e+02 1.072999999999999829e+02 1.082749999999999915e+02 1.093249999999999886e+02 1.115000000000000000e+02 1.122750000000000341e+02 1.141999999999999886e+02 1.142249999999999943e+02 1.141000000000000227e+02 1.180499999999999972e+02 1.157249999999999943e+02 1.193999999999999915e+02 1.188250000000000171e+02 1.235999999999999943e+02 1.231749999999999687e+02 1.237750000000000057e+02 1.246000000000000085e+02
5.547499999999998721e+01 5.777499999999998437e+01 5.822499999999998721e+01 5.814999999999999147e+01 5.915000000000000568e+01 6.152499999999999147e+01 5.942499999999999716e+01 6.100000000000000000e+01 6.227499999999997726e+01 6.184999999999998721e+01 6.302499999999999147e+01 6.552500000000001990e+01 6.465000000000000568e+01 6.512499999999998579e+01 6.720000000000000284e+01 6.820000000000000284e+01 6.682500000000000284e+01 6.972499999999999432e+01 7.099999999999997158e+01 7.097500000000000853e+01
3.429999999999999716e+01 3.322500000000000142e+01 3.389999999999999858e+01 3.437500000000000711e+01 3.502499999999999858e+01 3.512500000000000000e+01 3.739999999999999858e+01 3.739999999999999147e+01 3.694999999999999574e+01 3.732500000000000284e+01 3.955000000000001137e+01 4.045000000000000995e+01 4.007500000000000284e+01 4.102499999999999147e+01 4.119999999999999574e+01 4.129999999999999716e+01 4.207500000000000284e+01 4.275000000000000000e+01 4.287500000000000000e+01 4.332500000000000995e+01
2.147500000000001208e+01 2.282499999999999574e+01 2.194999999999999574e+01 2.322500000000000142e+01 2.387500000000000355e+01 2.397500000000000142e+01 2.392499999999999716e+01 2.400000000000000000e+01 2.494999999999999929e+01 2.685000000000000497e+01 2.642500000000000071e+01 2.577500000000000213e+01 2.632499999999999574e+01 2.729999999999999361e+01 2.607499999999999574e+01 2.769999999999999929e+01 2.812499999999999645e+01 2.797500000000000142e+01 2.907500000000000639e+01 2.795000000000000284e+01
1.482500000000000284e+01 1.507499999999999574e+01 1.634999999999999787e+01 1.619999999999999929e+01 1.659999999999999787e+01 1.629999999999999361e+01 1.644999999999999574e+01 1.812499999999999289e+01 1.792500000000000071e+01 1.722499999999999787e+01 1.639999999999999858e+01 1.717500000000000071e+01 1.932500000000000639e+01 1.897500000000000497e+01 1.902500000000000213e+01 1.919999999999999929e+01 1.955000000000000071e+01 1.892500000000000071e+01 1.914999999999999858e+01 2.122500000000000142e+01
1.047499999999999609e+01 1.022500000000000142e+01 1.047500000000000142e+01 1.092499999999999716e+01 1.112500000000000000e+01 1.259999999999999964e+01 1.192500000000000071e+01 1.182499999999999751e+01 1.247499999999999964e+01 1.272499999999999964e+01 1.234999999999999964e+01 1.392500000000000249e+01 1.309999999999999609e+01 1.359999999999999964e+01 1.437500000000000355e+01 1.402499999999999680e+01 1.387500000000000000e+01 1.455000000000000071e+01 1.502500000000000036e+01 1.520000000000000107e+01
8.225000000000003197e+00 8.099999999999999645e+00 8.625000000000000000e+00 8.599999999999997868e+00 8.574999999999999289e+00 8.349999999999997868e+00 9.500000000000000000e+00 8.774999999999998579e+00 9.775000000000000355e+00 9.650000000000000355e+00 1.092500000000000249e+01 9.800000000000000711e+00 9.974999999999997868e+00 1.042499999999999893e+01 1.122499999999999787e+01 1.115000000000000036e+01 1.097499999999999964e+01 1.084999999999999964e+01 1.117500000000000071e+01 1.197499999999999787e+01
6.524999999999996803e+00 6.449999999999998401e+00 6.600000000000000533e+00 7.125000000000001776e+00 6.749999999999998224e+00 6.600000000000001421e+00 7.524999999999998579e+00 7.425000000000000711e+00 7.149999999999999467e+00 7.600000000000001421e+00 7.725000000000001421e+00 7.450000000000001066e+00 7.949999999999999289e+00 8.149999999999998579e+00 8.550000000000002487e+00 8.500000000000000000e+00 9.300000000000000711e+00 9.425000000000000711e+00 9.275000000000000355e+00 9.175000000000000711e+00
5.025000000000000355e+00 5.699999999999999289e+00 5.425000000000000711e+00 5.549999999999999822e+00 5.774999999999999467e+00 5.825000000000000178e+00 4.900000000000000355e+00 5.475000000000000533e+00 4.875000000000000888e+00 5.650000000000000355e+00 6.225000000000000533e+00 6.000000000000000888e+00 6.424999999999998934e+00 5.974999999999999645e+00 5.600000000000000533e+00 6.249999999999999112e+00 6.449999999999999289e+00 7.349999999999999645e+00 7.750000000000000000e+00 6.975000000000000533e+00
3.975000000000000533e+00 4.325000000000001066e+00 4.674999999999999822e+00 3.899999999999999467e+00 4.224999999999999645e+00 4.724999999999999645e+00 4.500000000000000000e+00 4.875000000000000888e+00 4.724999999999999645e+00 4.824999999999999289e+00 4.325000000000000178e+00 5.375000000000000888e+00 4.599999999999998757e+00 5.150000000000000355e+00 4.799999999999999822e+00 4.899999999999999467e+00 5.475000000000001421e+00 5.275000000000000355e+00 4.950000000000000178e+00 5.724999999999999645e+00
3.799999999999999822e+00 3.599999999999999645e+00 3.424999999999998934e+00 3.799999999999999378e+00 3.324999999999999289e+00 3.624999999999999112e+00 3.825000000000000622e+00 3.825000000000001066e+00 4.450000000000001954e+00 3.900000000000000355e+00 3.625000000000000444e+00 4.274999999999999467e+00 4.375000000000000000e+00 4.425000000000000711e+00 4.449999999999999289e+00 4.574999999999999289e+00 3.875000000000000000e+00 3.925000000000000266e+00 4.700000000000001066e+00 5.175000000000001599e+00
2.774999999999999911e+00 3.074999999999998401e+00 2.850000000000000089e+00 3.149999999999999911e+00 3.474999999999999201e+00 3.424999999999999378e+00 3.325000000000000178e+00 3.875000000000000888e+00 3.124999999999999556e+00 3.275000000000000799e+00 3.724999999999999201e+00 3.299999999999999378e+00 3.400000000000000799e+00 3.525000000000000355e+00 3.649999999999999911e+00 3.725000000000000533e+00 3.874999999999998224e+00 4.150000000000002132e+00 3.699999999999999734e+00 3.600000000000000089e+00
2.524999999999999467e+00 2.425000000000000266e+00 2.900000000000000799e+00 2.650000000000000355e+00 2.774999999999999023e+00 2.625000000000000000e+00 3.124999999999999556e+00 2.899999999999999911e+00 3.024999999999999467e+00 3.499999999999999556e+00 3.274999999999999467e+00 3.199999999999999734e+00 2.699999999999999734e+00 2.700000000000000178e+00 3.150000000000000355e+00 3.325000000000000622e+00 3.600000000000000089e+00 3.375000000000000444e+00 3.649999999999999467e+00 3.524999999999999911e+00
1.624999999999999334e+00 2.225000000000000089e+00 2.025000000000000355e+00 2.625000000000000000e+00 2.425000000000000711e+00 2.299999999999999378e+00 2.325000000000000178e+00 2.649999999999999467e+00 2.550000000000000711e+00 2.699999999999999734e+00 2.875000000000000888e+00 2.474999999999999201e+00 2.899999999999999467e+00 2.825000000000000622e+00 2.925000000000000711e+00 2.999999999999999556e+00 2.899999999999999023e+00 2.875000000000000000e+00 3.125000000000000000e+00 2.599999999999999645e+00
