4.427188724235731477e-04 4.997578385556493766e-04 5.641455848280560459e-04 6.368289125805289214e-04 7.188766070412570168e-04 8.114951534738955611e-04 9.160464781598157830e-04 1.034067975091110128e-03 1.167295112860504847e-03 1.317686954175293886e-03 1.487454963251657507e-03 1.679095524692928235e-03 1.895426652031561741e-03 2.139629425722276539e-03 2.415294769918857522e-03 2.726476255872258524e-03 3.077749708407205142e-03 3.474280491971555238e-03 3.921899465678414624e-03 4.427188724235731586e-03
8.203875000000000473e-01 8.304249999999999687e-01 8.425999999999997936e-01 8.548875000000002444e-01 8.644624999999999115e-01 8.753249999999997977e-01 8.851499999999997703e-01 8.925750000000001183e-01 8.994375000000001119e-01 9.064500000000000890e-01 9.121874999999999289e-01 9.187625000000000375e-01 9.250625000000001208e-01 9.308874999999998678e-01 9.363375000000001558e-01 9.425249999999998352e-01 9.481875000000000719e-01 9.540625000000000355e-01 9.594750000000000778e-01 9.645124999999998838e-01
7.953267954359776945e-03 7.339090106392177557e-03 7.134351712592698971e-03 6.645268945571305465e-03 7.096440738415712123e-03 7.720896553493227475e-03 7.628993279688901959e-03 7.307139992623303687e-03 7.175562829707293235e-03 6.954872853636968368e-03 6.836148966509412658e-03 6.654667486732475899e-03 6.638484100594513673e-03 6.368843180793388840e-03 5.995017963660771894e-03 5.740426813399850808e-03 5.315155821822762847e-03 4.876051826042911326e-03 4.519750106548041553e-03 4.098230934790258670e-03
