7.016621270781815602e-04 7.365134246351720234e-04 7.730957732130631400e-04 8.114951534738963201e-04 8.518018167072998912e-04 8.941104969509800849e-04 9.385206336471497036e-04 9.851366053582289936e-04 1.034067975091111430e-03 1.085429747806598713e-03 1.139342640719231579e-03 1.195933367022817455e-03 1.255334933708490610e-03 1.317686954175293886e-03 1.383135976368009192e-03 1.451835827213469876e-03 1.523947974164901846e-03 1.599641904704031696e-03 1.679095524692928235e-03 1.762495576511834573e-03
3.361991780555004805e-01 3.364739996506056485e-01 3.377053998370233567e-01 3.376372518132103595e-01 3.370386171480491133e-01 3.377199040838468891e-01 3.390871962783689741e-01 3.388991300953735908e-01 3.389406111451431780e-01 3.399237765126521538e-01 3.414120723925692658e-01 3.428258565884761966e-01 3.437636398236872948e-01 3.450575242222134742e-01 3.458878032065276220e-01 3.477181514624642089e-01 3.488844383349197775e-01 3.496613720525990621e-01 3.510741604964321416e-01 3.529823720751442684e-01
7.015167174998331034e-03 7.078242607391109845e-03 7.302113422578783430e-03 7.184844742697595391e-03 7.462347469018296674e-03 7.354494734598474547e-03 7.295843031603772323e-03 7.280975088149987604e-03 7.386944202116028230e-03 7.431495239137356386e-03 7.506862421865510837e-03 7.818433425899239120e-03 7.966749931605262083e-03 8.165418404688139578e-03 8.128829080081469843e-03 7.730484409948164097e-03 7.775071847428273106e-03 8.171999037972634689e-03 8.350180183641834827e-03 8.723614387004667223e-03
