7.016621270781815602e-04 7.365134246351720234e-04 7.730957732130631400e-04 8.114951534738963201e-04 8.518018167072998912e-04 8.941104969509800849e-04 9.385206336471497036e-04 9.851366053582289936e-04 1.034067975091111430e-03 1.085429747806598713e-03 1.139342640719231579e-03 1.195933367022817455e-03 1.255334933708490610e-03 1.317686954175293886e-03 1.383135976368009192e-03 1.451835827213469876e-03 1.523947974164901846e-03 1.599641904704031696e-03 1.679095524692928235e-03 1.762495576511834573e-03
9.724749999999999783e-01 9.722874999999999712e-01 9.724749999999999783e-01 9.730499999999999705e-01 9.725624999999999964e-01 9.727124999999999799e-01 9.729999999999999760e-01 9.729999999999999760e-01 9.733625000000000194e-01 9.738250000000000517e-01 9.734374999999999556e-01 9.731499999999999595e-01 9.736375000000000446e-01 9.733874999999999611e-01 9.736000000000000210e-01 9.737249999999999517e-01 9.737249999999999517e-01 9.738999999999999879e-01 9.740499999999999714e-01 9.741750000000000131e-01
9.749375000000000124e-01 9.749250000000000416e-01 9.749624999999999542e-01 9.749499999999999833e-01 9.748875000000000179e-01 9.750999999999999668e-01 9.753500000000000503e-01 9.754000000000000448e-01 9.755875000000000519e-01 9.759124999999999606e-01 9.758499999999999952e-01 9.757375000000000353e-01 9.759750000000000369e-01 9.757749999999999480e-01 9.761125000000000496e-01 9.762874999999999748e-01 9.758624999999999661e-01 9.763249999999999984e-01 9.765374999999999472e-01 9.766749999999999599e-01
9.757124999999999826e-01 9.757124999999999826e-01 9.756500000000000172e-01 9.758124999999999716e-01 9.757875000000000298e-01 9.760375000000000023e-01 9.761499999999999622e-01 9.761750000000000149e-01 9.765000000000000346e-01 9.767375000000000362e-01 9.766749999999999599e-01 9.766500000000000181e-01 9.768000000000000016e-01 9.767375000000000362e-01 9.771750000000000158e-01 9.772250000000000103e-01 9.769250000000000433e-01 9.773125000000000284e-01 9.774500000000000410e-01 9.778000000000000025e-01
9.761125000000000496e-01 9.762625000000000330e-01 9.761999999999999567e-01 9.764249999999999874e-01 9.763874999999999638e-01 9.765749999999999709e-01 9.767500000000000071e-01 9.767500000000000071e-01 9.769124999999999615e-01 9.772999999999999465e-01 9.772625000000000339e-01 9.772125000000000394e-01 9.773374999999999702e-01 9.773874999999999647e-01 9.776500000000000190e-01 9.776875000000000426e-01 9.776500000000000190e-01 9.780250000000000332e-01 9.779999999999999805e-01 9.781874999999999876e-01
9.763500000000000512e-01 9.765000000000000346e-01 9.764874999999999527e-01 9.766749999999999599e-01 9.767749999999999488e-01 9.768624999999999670e-01 9.770250000000000323e-01 9.770624999999999449e-01 9.772874999999999757e-01 9.775625000000000009e-01 9.775000000000000355e-01 9.776249999999999662e-01 9.776500000000000190e-01 9.776624999999999899e-01 9.779250000000000442e-01 9.780250000000000332e-01 9.780124999999999513e-01 9.782374999999999821e-01 9.783625000000000238e-01 9.785249999999999782e-01
9.766000000000000236e-01 9.768000000000000016e-01 9.767249999999999543e-01 9.769250000000000433e-01 9.769750000000000378e-01 9.770624999999999449e-01 9.772499999999999520e-01 9.773125000000000284e-01 9.774374999999999591e-01 9.778000000000000025e-01 9.777375000000000371e-01 9.777875000000000316e-01 9.778375000000000261e-01 9.778875000000000206e-01 9.780999999999999694e-01 9.782374999999999821e-01 9.782250000000000112e-01 9.784374999999999600e-01 9.785500000000000309e-01 9.787624999999999797e-01
9.768124999999999725e-01 9.770499999999999741e-01 9.770499999999999741e-01 9.771374999999999922e-01 9.771374999999999922e-01 9.771750000000000158e-01 9.774500000000000410e-01 9.774249999999999883e-01 9.776500000000000190e-01 9.779999999999999805e-01 9.779375000000000151e-01 9.780124999999999513e-01 9.780250000000000332e-01 9.780750000000000277e-01 9.783374999999999710e-01 9.784125000000000183e-01 9.784125000000000183e-01 9.785625000000000018e-01 9.787749999999999506e-01 9.789499999999999869e-01
9.770750000000000268e-01 9.772999999999999465e-01 9.772374999999999812e-01 9.773374999999999702e-01 9.772874999999999757e-01 9.773625000000000229e-01 9.776249999999999662e-01 9.776375000000000481e-01 9.778750000000000497e-01 9.782250000000000112e-01 9.781374999999999931e-01 9.782250000000000112e-01 9.782874999999999766e-01 9.782750000000000057e-01 9.785249999999999782e-01 9.785749999999999726e-01 9.786124999999999963e-01 9.788124999999999742e-01 9.789375000000000160e-01 9.790499999999999758e-01
9.773625000000000229e-01 9.774749999999999828e-01 9.774374999999999591e-01 9.775500000000000300e-01 9.774749999999999828e-01 9.775249999999999773e-01 9.778750000000000497e-01 9.778124999999999734e-01 9.780874999999999986e-01 9.784125000000000183e-01 9.783874999999999655e-01 9.784874999999999545e-01 9.784874999999999545e-01 9.784625000000000128e-01 9.786375000000000490e-01 9.787749999999999506e-01 9.787624999999999797e-01 9.789499999999999869e-01 9.790874999999999995e-01 9.792125000000000412e-01
9.775125000000000064e-01 9.776500000000000190e-01 9.775749999999999718e-01 9.777624999999999789e-01 9.776375000000000481e-01 9.777875000000000316e-01 9.780624999999999458e-01 9.780375000000000041e-01 9.783500000000000529e-01 9.786249999999999671e-01 9.785374999999999490e-01 9.786624999999999908e-01 9.785875000000000545e-01 9.785500000000000309e-01 9.789375000000000160e-01 9.789624999999999577e-01 9.789375000000000160e-01 9.790624999999999467e-01 9.792125000000000412e-01 9.793250000000000011e-01
9.777624999999999789e-01 9.778499999999999970e-01 9.778750000000000497e-01 9.779375000000000151e-01 9.779250000000000442e-01 9.780124999999999513e-01 9.782999999999999474e-01 9.783125000000000293e-01 9.785125000000000073e-01 9.787749999999999506e-01 9.787500000000000089e-01 9.787375000000000380e-01 9.787624999999999797e-01 9.788875000000000215e-01 9.790624999999999467e-01 9.791125000000000522e-01 9.790250000000000341e-01 9.792125000000000412e-01 9.794000000000000483e-01 9.796000000000000263e-01
9.779375000000000151e-01 9.781874999999999876e-01 9.780874999999999986e-01 9.782250000000000112e-01 9.781750000000000167e-01 9.782999999999999474e-01 9.785249999999999782e-01 9.785000000000000364e-01 9.786749999999999616e-01 9.789750000000000396e-01 9.788624999999999687e-01 9.790124999999999522e-01 9.790124999999999522e-01 9.790499999999999758e-01 9.792374999999999829e-01 9.792125000000000412e-01 9.792125000000000412e-01 9.794625000000000137e-01 9.796375000000000499e-01 9.798124999999999751e-01
9.781999999999999584e-01 9.784374999999999600e-01 9.783749999999999947e-01 9.784625000000000128e-01 9.783874999999999655e-01 9.784749999999999837e-01 9.787375000000000380e-01 9.786624999999999908e-01 9.789124999999999632e-01 9.790874999999999995e-01 9.791250000000000231e-01 9.791999999999999593e-01 9.791750000000000176e-01 9.792125000000000412e-01 9.794125000000000192e-01 9.794249999999999901e-01 9.794249999999999901e-01 9.797249999999999570e-01 9.798499999999999988e-01 9.798875000000000224e-01
9.784874999999999545e-01 9.787000000000000144e-01 9.786249999999999671e-01 9.787249999999999561e-01 9.786249999999999671e-01 9.786875000000000435e-01 9.789499999999999869e-01 9.788875000000000215e-01 9.790375000000000050e-01 9.793749999999999956e-01 9.792999999999999483e-01 9.793749999999999956e-01 9.794000000000000483e-01 9.794249999999999901e-01 9.796124999999999972e-01 9.796624999999999917e-01 9.796500000000000208e-01 9.799250000000000460e-01 9.799624999999999586e-01 9.801125000000000531e-01
9.787375000000000380e-01 9.789250000000000451e-01 9.789124999999999632e-01 9.789624999999999577e-01 9.789124999999999632e-01 9.789375000000000160e-01 9.791374999999999940e-01 9.790375000000000050e-01 9.793374999999999719e-01 9.795500000000000318e-01 9.795000000000000373e-01 9.796249999999999680e-01 9.796124999999999972e-01 9.796500000000000208e-01 9.798375000000000279e-01 9.799250000000000460e-01 9.798499999999999988e-01 9.801250000000000240e-01 9.802125000000000421e-01 9.802999999999999492e-01
9.790124999999999522e-01 9.791999999999999593e-01 9.791625000000000467e-01 9.792750000000000066e-01 9.791499999999999648e-01 9.791625000000000467e-01 9.793625000000000247e-01 9.793625000000000247e-01 9.795749999999999735e-01 9.797749999999999515e-01 9.797249999999999570e-01 9.798624999999999696e-01 9.798375000000000279e-01 9.799124999999999641e-01 9.800875000000000004e-01 9.801750000000000185e-01 9.800624999999999476e-01 9.803374999999999728e-01 9.804125000000000201e-01 9.804249999999999909e-01
9.792999999999999483e-01 9.794874999999999554e-01 9.795125000000000082e-01 9.795749999999999735e-01 9.793374999999999719e-01 9.793374999999999719e-01 9.796500000000000208e-01 9.796375000000000499e-01 9.798499999999999988e-01 9.799624999999999586e-01 9.799875000000000114e-01 9.801250000000000240e-01 9.800999999999999712e-01 9.801750000000000185e-01 9.803250000000000020e-01 9.803500000000000547e-01 9.802999999999999492e-01 9.805625000000000036e-01 9.805874999999999453e-01 9.807375000000000398e-01
9.796875000000000444e-01 9.798499999999999988e-01 9.797875000000000334e-01 9.797500000000000098e-01 9.795749999999999735e-01 9.797000000000000153e-01 9.799624999999999586e-01 9.798750000000000515e-01 9.800750000000000295e-01 9.802625000000000366e-01 9.802374999999999838e-01 9.804249999999999909e-01 9.804125000000000201e-01 9.804000000000000492e-01 9.805374999999999508e-01 9.805625000000000036e-01 9.805374999999999508e-01 9.807249999999999579e-01 9.809250000000000469e-01 9.810499999999999776e-01
9.799375000000000169e-01 9.801374999999999948e-01 9.799875000000000114e-01 9.800124999999999531e-01 9.799124999999999641e-01 9.799624999999999586e-01 9.802499999999999547e-01 9.801374999999999948e-01 9.803374999999999728e-01 9.804874999999999563e-01 9.805374999999999508e-01 9.807124999999999870e-01 9.806000000000000272e-01 9.806375000000000508e-01 9.807749999999999524e-01 9.808249999999999469e-01 9.808375000000000288e-01 9.810999999999999721e-01 9.812250000000000139e-01 9.813625000000000265e-01
9.802250000000000130e-01 9.803500000000000547e-01 9.802499999999999547e-01 9.803874999999999673e-01 9.801874999999999893e-01 9.802999999999999492e-01 9.804749999999999854e-01 9.804500000000000437e-01 9.806124999999999980e-01 9.807749999999999524e-01 9.808875000000000233e-01 9.809250000000000469e-01 9.808375000000000288e-01 9.808875000000000233e-01 9.810250000000000359e-01 9.811250000000000249e-01 9.812374999999999847e-01 9.814000000000000501e-01 9.815374999999999517e-01 9.816749999999999643e-01
9.805000000000000382e-01 9.805749999999999744e-01 9.806749999999999634e-01 9.807124999999999870e-01 9.805374999999999508e-01 9.805625000000000036e-01 9.807624999999999815e-01 9.807124999999999870e-01 9.809499999999999886e-01 9.811250000000000249e-01 9.810624999999999485e-01 9.811625000000000485e-01 9.810750000000000304e-01 9.811999999999999611e-01 9.813374999999999737e-01 9.815249999999999808e-01 9.815500000000000336e-01 9.817624999999999824e-01 9.818249999999999478e-01 9.819999999999999840e-01
9.807624999999999815e-01 9.810250000000000359e-01 9.809624999999999595e-01 9.810375000000000068e-01 9.808624999999999705e-01 9.808124999999999760e-01 9.810124999999999540e-01 9.810499999999999776e-01 9.812874999999999792e-01 9.813749999999999973e-01 9.813499999999999446e-01 9.814374999999999627e-01 9.813625000000000265e-01 9.815125000000000099e-01 9.817000000000000171e-01 9.818249999999999478e-01 9.818999999999999950e-01 9.820124999999999549e-01 9.821999999999999620e-01 9.822250000000000147e-01
